protocol_id,elem_id,segmentation,comments,text,link,subset
prot-1941--ak--35,i-13RXbmXxCrcTGAoRCuFaH,,,"Herr talman! Det var med anledning av förnekandet från fru Lindqvist-Peterssons sida, att kvinnornas förvärvsarbete skulle i viss mån inverka hindrande på barnafödandet som jag gjorde mitt uttalande. Jag har aldrig ett ögonblick tänkt att man skulle vidtaga sådana åtgärder som avse att driva dem bort ifrån arbetet, men väl må man uttala sin förvåning över att när det föreslagits åtgärder för att underlätta deras möjlighet att sköta hem och barn till exempel en sådan sak som halvtidstjänstgöring för dessa kvinnor, vilken en gång framfördes, så mötte detta det mest oförsonliga och energiska motstånd ifrån just kvinnornas håll. De ha sålunda inte själva banat vägen för möjligheterna, när det har gällt att underlätta för dem att verkligen vara familjekvinnor. Dock måste jag säga, att ett väsentligt hinder för utövandet av moderns och familjekvinnans kall måste naturligtvis förvärvsarbetet under alla omständigheter utgöra, men vi kunna kanske diskutera den frågan i ett annat sammanhang.",https://betalab.kb.se/prot-1941--ak--35/prot_1941__ak__35-016.jp2/_view,prot-1941--ak
prot-1941--ak--22,i-13yusNeAjsw2X61bPJ9Kd,,,Anmäldes och godkändes jordbruksutskottets förslag till riksdagens skrivelser till Konungen:,https://betalab.kb.se/prot-1941--ak--22/prot_1941__ak__22-062.jp2/_view,prot-1941--ak
prot-1941--ak--9,i-14wo8QgmoUyTdVLcU98BQ,,,15 17 15,https://betalab.kb.se/prot-1941--ak--9/prot_1941__ak__9-004.jp2/_view,prot-1941--ak
prot-1942--fk--17,i-112ZfGkCHg8WtkPzqaUQty,,,Det förstnämnda lagförslaget avsåg att möjliggöra en skärpning av straffen för vissa brott mot ransoneringsförfattningarna.,https://betalab.kb.se/prot-1942--fk--17/prot_1942__fk__17-064.jp2/_view,prot-1942--fk
prot-1942--fk--7,i-17HfctQ1dBkqhyVGcjABZ,,,"nr 15, i anledning av Kungl. Maj:ts proposition med förslag till lag angående ändrad lydelse av 7 $ lagen den 13 juni 1921 (nr 299) om förvaltning av bysamfälligheter och därmed jämförliga samfällda ägor och rättigheter.",https://betalab.kb.se/prot-1942--fk--7/prot_1942__fk__7-002.jp2/_view,prot-1942--fk
prot-1942--fk--11,i-17YAQR5JKnHbRdxqdUbka,,,"Ang. inrättande av Stockholms stift. (Forts.) utan vill endast säga några ord om det läge, som enligt min syn på saken skulle uppkomma, för den händelse riksdagen nu inte skulle bifalla det framlagda förslaget.",https://betalab.kb.se/prot-1942--fk--11/prot_1942__fk__11-082.jp2/_view,prot-1942--fk
prot-1942--ak--14,i-15vreiXDjh39FwJkkMfGY,,,"År 1939, då det bestämdes, att kommunerna skulle bilda krisnämndsdistrikt, beslöto kommunerna, att varje kommun skulle vara ett krisnämndsområde. Konungens befallningshavande, som då skulle visa sin myndighet, sammanslog tre å fyra kommuner till ett område. Men det dröjde icke länge, förrän stora svårigheter uppstodo, och Konungens befallningshavande måste medgiva, att varje kommun, som det ville, fick bilda eget krisnämndsområde.",https://betalab.kb.se/prot-1942--ak--14/prot_1942__ak__14-125.jp2/_view,prot-1942--ak
prot-1942--ak--24,i-19uTrzd87uJyHhPDhCARx,,,Torsdagen den 18 juni 1942. Nr 24. 143,https://betalab.kb.se/prot-1942--ak--24/prot_1942__ak__24-142.jp2/_view,prot-1942--ak
prot-1942--ak--17,i-1DRoeuhjaYhBv4mdHikjy,,,Herr Eriksson i Frägsta:,https://betalab.kb.se/prot-1942--ak--17/prot_1942__ak__17-093.jp2/_view,prot-1942--ak
prot-1943--fk--16,i-14j9XbkCp29ujgrSLtR2a,,,"3) Om det sistnämnda icke skulle vara fallet, avser statsrådet att med det snaraste vidtaga sådana åtgärder?",https://betalab.kb.se/prot-1943--fk--16/prot_1943__fk__16-057.jp2/_view,prot-1943--fk
prot-1943--fk--26,i-1675ruyBP47BQMKNUBRZM,,,"Reservation hade anförts av herrar Mannerskantz, Holstenson och Carl Eric Ericsson, fröken Andersson samt herr Hallagård, vilka ansett, att utskottets utlåtande bort hava den ändrade lydelse, som i reservationen angivits, och avslutas med en hemställan,",https://betalab.kb.se/prot-1943--fk--26/prot_1943__fk__26-092.jp2/_view,prot-1943--fk
prot-1943--fk--26,i-16igxuBS9b3yKk9rywjih,,,"att bidragsoch lånemedel, disponerade för bostadsförbättringseller nybyggnadsföretag på landsbygden, som av vederbörande icke utnyttjades, i mån av behov måtte kunna disponeras på nytt för därför avsett ändamål,",https://betalab.kb.se/prot-1943--fk--26/prot_1943__fk__26-081.jp2/_view,prot-1943--fk
prot-1943--ak--10,i-1AM7JGp4NJx4ghYZj27zS,,,Punkterna 128—129. Vad utskottet hemställt bifölls.,https://betalab.kb.se/prot-1943--ak--10/prot_1943__ak__10-070.jp2/_view,prot-1943--ak
prot-1943--ak--9,i-1BXfQSsSmxsSc2auHCXHz,,,"Jag anser alltså, att frågan varit värd en mera öppen och allsidig behandling än som nu beståtts densamma. Jag förutsätter emellertid, att regeringen tar sikte härpå till ett kommande år, när nya medel skola ställas till förfogande för liknande ändamål.",https://betalab.kb.se/prot-1943--ak--9/prot_1943__ak__9-046.jp2/_view,prot-1943--ak
prot-1943-höst-ak--31,i-1HCRhrbZJX6YaAieEMV1W,,,"nr 256, 1 anledning av Kungl. Maj :ts proposition angående inrättande av statens geotekniska institut m. m.; och",https://betalab.kb.se/prot-1943-höst-ak--31/prot_1943_höst_ak__31-010.jp2/_view,prot-1943--ak
prot-1944--fk--12,i-12sCpLvtDnzCEvgnZrRV9,,,"Jag skulle ha kunnat tillägga en hel del. som otvivelaktigt ger stöd åt min uppfattning, men med hänsyn till risken att tangera gränsen för vad som kan vara tillbörligt eller med andra ord att komma in på en kritik rörande själva utnämningsärendet har jag, herr talman, inte någonting mer att tillägga.",https://betalab.kb.se/prot-1944--fk--12/prot_1944__fk__12-018.jp2/_view,prot-1944--fk
prot-1944--fk--10,i-12ucsx2u3c5GRQ2xK3jNH,,,"Föredrogs och hänvisades till behandling av lagutskott Kungl. Maj:ts proposition nr 234, med förslag till lag angående ändring i lagen den 17 oktober 1900 (nr 82 s. 1) om straffregister.",https://betalab.kb.se/prot-1944--fk--10/prot_1944__fk__10-011.jp2/_view,prot-1944--fk
prot-1944--fk--20,i-16hCZFojuVjncYUHmg4eV,,,"Utskottet förklarar också att utskottet icke har ansett sig vara i stånd att självt utarbeta och för riksdagen framlägga förslag till lagstiftning i ämnet på grund av de mångskiftande synpunkter, som kunna anläggas på denna fråga.",https://betalab.kb.se/prot-1944--fk--20/prot_1944__fk__20-013.jp2/_view,prot-1944--fk
prot-1944--ak--27,i-14WxNM64ixCmc44scnDAb,,,"1. avlöningsreglemente för personal i det allmänna civilförsvaret,",https://betalab.kb.se/prot-1944--ak--27/prot_1944__ak__27-062.jp2/_view,prot-1944--ak
prot-1944-höst-ak--32,i-1CQSDtGYD89Yryu8gqcL9,,,38 Nr 32. Onsdagen den 29 november 1944 fm.,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-037.jp2/_view,prot-1944--ak
prot-1944--ak--10,i-1CyKWUpRvkxXJasxFf3ug,,,"Är nu detta en yrkessjukdom eller icke för dessa personer? Nej, enligt lagen är det icke någon yrkessjukdom för dessa slakteriarbetare, allenast därför att de bära titeln slakteriarbetare. Hade de titulerats veterinärer, hade den sjukdom, som de drabbats av, benämnts yrkessjukdom. Är det någon rim och reson i en dylik lagstiftning? Trots dylika uppenbara fall av orimlighet säger emellertid utskottet, att det icke vill ha någon ändring. Slakteriarbetaren Carlsson och hans olycksbröder äro således icke berättigade att få någon ersättning för denna sjukdom. Det faktum, att de ådragit sig sjukdomen genom att plocka ur oxhuvuden, medför icke, att de få rätt till ersättning. Däremot skulle en veterinär, som ju alls icke har dylik för ifrågavarande smitta utsatt sysselsättning, äga rätt till ersättning. Om dylika saker bekymrar sig icke ett riksdagens utskott. Jag kan inte lämna någon annan rimlig förklaring till utskottets förevarande ståndpunkt, än att det i utskottsreglementet icke fanns någon föreskrift om att utskottet skall begagna sunt förnuft.",https://betalab.kb.se/prot-1944--ak--10/prot_1944__ak__10-111.jp2/_view,prot-1944--ak
prot-1945--fk--5,i-12onNDensvDB6dJYPcWET,,,"nr 119, av herr Petersson, Emil, angående beklädnadsbidrag till underofficerare i flottans reserv;",https://betalab.kb.se/prot-1945--fk--5/prot_1945__fk__5-012.jp2/_view,prot-1945--fk
prot-1945--fk--18,i-14xTjSAiAPaphb518Bhyb,,,"I en till riksdagen avlåten proposition, nr 252, hade Kungl. Maj:t, under m.fl.",https://betalab.kb.se/prot-1945--fk--18/prot_1945__fk__18-052.jp2/_view,prot-1945--fk
prot-1945--fk--21,i-178kcwP95qucvGBij7nQ7,,,"Enligt hittills gällande regler har rätten för jordbrukskonsulent att fullfölja ett torrläggningsarbete genom att upprätta plan för avloppets förbättring varit mycket begränsad. Jordbrukskonsulent har ägt att utföra sådan förrättning endast i sådana fall, då syneförrättning icke erfordrats ävensom då kostnaden understigit 1000 kronor. Föredragande statsrådet har emellertid ansett, att med hänsyn till de krav i fråga om utbildning, som numera ställas på hushållningssällskapens tjänstemän, torde man med full trygghet kunna åt dessa anförtro ifrågavarande enklare förrättningar. Utskottet har funnit denna anordning praktisk och följaktligen tillstyrkt densamma.",https://betalab.kb.se/prot-1945--fk--21/prot_1945__fk__21-017.jp2/_view,prot-1945--fk
prot-1945-höst-ak--39,i-1165fbhgjbR2Ljzso79Jy,,,"Anmäldes och godkändes följande förslag till riksdagens skrivelser till Konungen, nämligen",https://betalab.kb.se/prot-1945-höst-ak--39/prot_1945_höst_ak__39-008.jp2/_view,prot-1945--ak
prot-1945--ak--30,i-16PWDtxMdzemkkjHb2pLY,,,"När detta prisstopp och lönestopp genomfördes hösten 1942, trodde vi inom priskontrollnämnden icke på att vi skulle få ett hundraprocentigt prisstopp, trots att detta prisstopp var förankrat i lagen, och man kunde räkna på att lagen skulle göras bättre och bättre, allteftersom tiden gick. Vi räknade med att man skulle nödgas medge undantag, om man icke inom vissa områden ville åstadkomma produktionsstörningar, som skulle bli mycket besvärande. På hundraprocentigt lönestopp trodde ingen. Något sådant ingick icke heller i själva målsättningen. Man måste från början räkna med att avsteg säkert skulle komma att göras från lönestoppet. Detta lönestopp var nämligen inte alls legalt förankrat. Det vilade uteslutande på frivillig överenskommelse mellan parterna på arbetsmarknaden.",https://betalab.kb.se/prot-1945--ak--30/prot_1945__ak__30-155.jp2/_view,prot-1945--ak
prot-1945--ak--28,i-1A6xp32KUvfMcLdxtkSKb,,,Ändring i grunderna för lån från jordbrukets maskinlånefond m. m. (Forts.) Herr talman! Med vad jag nu anfört hemställer jag om bifall till utskottets förslag.,https://betalab.kb.se/prot-1945--ak--28/prot_1945__ak__28-074.jp2/_view,prot-1945--ak
prot-1946--fk--27,i-15NxZj8crZ1izzxRvUGzn,,,Herr Mannerskantz:,https://betalab.kb.se/prot-1946--fk--27/prot_1946__fk__27-025.jp2/_view,prot-1946--fk
prot-1946-höst-fk--38,i-1CKwSoXWieJF5r1m2nLEb,,,"Jag vågar inte uttala någon uppfattning om folkmeningen. Jag tror inte att det är rätt att i riksdagen försöka åberopa en mening ute i landet, som inte skulle vara representerad i riksdagen. Vi få väl anse att kamrarnas ledamöter utgöra en återspegling av den opinion som finns i landet. Jag vågar däremot",https://betalab.kb.se/prot-1946-höst-fk--38/prot_1946_höst_fk__38-047.jp2/_view,prot-1946--fk
prot-1946--fk--2,i-1G71KEpMjgyMTs3LQ7xX7,,,"Statsverkspropositionen m. m. (Forts.) ens stund, när ett sådant skogsfamiljejordbruk, där värdet helt eller till övervägande del ligger i den växande skogen, skall tas i arv av flera arvingar. Delas får det ju ej, och den, som skall överta fädernegården, kan nog i de flesta fall ej undgå att lösgöra kapital från skogen för att lösa ut sina anförvanter — allt med minskad skogsproduktion som följd.",https://betalab.kb.se/prot-1946--fk--2/prot_1946__fk__2-111.jp2/_view,prot-1946--fk
prot-1946--ak--14,i-15mhqXMjRcXhQBRiQFBMq,,,§ 3.,https://betalab.kb.se/prot-1946--ak--14/prot_1946__ak__14-079.jp2/_view,prot-1946--ak
prot-1946--ak--3,i-166ochTMfzo6vZzDcMhWB,,,"I går lämnades, jag tror både av statsministern i första kammaren och utrikesministern i andra kammaren, vissa upplysningar om försvarsstabskommunikéerna i maj i fjol. Jag vill bara i korthet erinra om hurusom 7-maj-kommunikén innehöll att ingen tysk — observera ingen tysk — trupp och ingen som tillhörde Organization Todt skulle få mottagas här utan skulle avvisas. Det offentliga meddelandet den 24 maj innehöll i stort sett detsamma och an-",https://betalab.kb.se/prot-1946--ak--3/prot_1946__ak__3-091.jp2/_view,prot-1946--ak
prot-1946-höst-ak--42,i-1D2mT5HnWJExGN6UdYpVC,,,Andra kammarens protokoll 1946. Nr 42. 9,https://betalab.kb.se/prot-1946-höst-ak--42/prot_1946_höst_ak__42-128.jp2/_view,prot-1946--ak
prot-1947--fk--7,i-11V4ZTjWdsEPXEAsNifAS,,,"att så länge som den parlamentariska undersökningskommissionen fortfarande arbetar, är frågan utan någon större aktualitet. Jag var redan, när jag lade fram förslaget i våras, på det klara med att så länge denna kommission arbetar, överhuvud taget inte ett papper borde rubbas i säkerhetstjänstens arkiv. Jag har alltså för avsikt att, sedan väl denna kommission slutfört sin verksamhet, återkomma till frågan, hur man skall förfara med materialet.",https://betalab.kb.se/prot-1947--fk--7/prot_1947__fk__7-010.jp2/_view,prot-1947--fk
prot-1947--fk--4,i-16aWQtGn6drCLYCNnEFBe,,,"nr 134, av herr Arrhén, om ökat anslag till bokinköp och bokbindning vid kungl. biblioteket;",https://betalab.kb.se/prot-1947--fk--4/prot_1947__fk__4-010.jp2/_view,prot-1947--fk
prot-1947--fk--26,i-19g9iALNrPFsHPwu8A1Rc,,,"Ang. förvärv av aktier i Bergslagernas m. fl. järnvägsaktiebolag. (Forts.) den med löpande budgetårs, visar lönekontot för vägoch vattenbyggnadsstyrelsen, och vägförvaltningarna i landet sammanlagt en ökning på ytterligare cirka fem miljoner kronor. Det säger Ju dock en hel del om utvecklingen på det området.",https://betalab.kb.se/prot-1947--fk--26/prot_1947__fk__26-067.jp2/_view,prot-1947--fk
prot-1947--ak--8,i-151g58DgjH5xLfr2R4Yn8,,,"Föredrogs den av herr Onsjö vid kammarens nästföregående sammanträde gjorda, men då bordlagda anhållan att få framställa interpellation till herr statsrådet och chefen för kommunikationsdepartementet angående den yrkesmässiga biltrafiken på landsbygden.",https://betalab.kb.se/prot-1947--ak--8/prot_1947__ak__8-016.jp2/_view,prot-1947--ak
prot-1947--ak--6,i-1BYetAD12sU3ewas7iQYy,,,In fidem Gunnar Britth.,https://betalab.kb.se/prot-1947--ak--6/prot_1947__ak__6-004.jp2/_view,prot-1947--ak
prot-1947--ak--14,i-1DizxyL7WqhU2BnNK9AtS,,,§ 18.,https://betalab.kb.se/prot-1947--ak--14/prot_1947__ak__14-040.jp2/_view,prot-1947--ak
prot-1948--fk--15,i-11JUpYpWdKEZYXSxz1D9V,,,1) avslå Kungl. Maj:ts proposition nr 49 angående inrättande av en fiskeristyrelse med statens fiskeriförsök m. m. samt,https://betalab.kb.se/prot-1948--fk--15/prot_1948__fk__15-087.jp2/_view,prot-1948--fk
prot-1948--fk--28,i-112HvMCgHy394ctA5fN3ge,,,"det gäller Danmark och Norge kunna ha rätt att ställa krav. Sverige har — detta fortfarande sagt i strid mot herr Domös mening — ett starkt försvar. Men Sverige är ingen stormakt, och vi kunna inte liksom Sovjetunionen och Amerika lova bort våra gunster åt höger och vänster. Vi kunna inte försvara andra i annan mån än vi försvara oss själva. Men vi kunna kräva att dessa andra länder, som måste anses vara förbundna i intressegemenskap med oss, skola vara lika väl rustade som vi när det gäller. Ett starkt försvar i alla de tre nordiska länderna är utan tvivel den bästa förutsättningen för att vi skola kunna bevara vår fred och frihet.",https://betalab.kb.se/prot-1948--fk--28/prot_1948__fk__28-027.jp2/_view,prot-1948--fk
